,title,cited_by_count,AGRI,ARTS,BIOC,BUSI,CENG,CHEM,COMP,DECI,DENT,EART,ECON,ENER,ENGI,ENVI,HEAL,IMMU,MATE,MATH,MEDI,MULT,NEUR,NURS,PHAR,PHYS,PSYC,SOCI,VETE
144,Learning data association for multi-object tracking using only coordinates,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Lightweight remote sensing super-resolution with multi-scale graph attention network,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Explainable monotonic networks and constrained learning for interpretable classification and weakly supervised anomaly detection,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,STARNet: Low-light video enhancement using spatio-temporal consistency aggregation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Gradient-based sparse voxel attacks on point cloud object detection,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Two-stage Rule-induction visual reasoning on RPMs with an application to video prediction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,WS<inf>2</inf>-MoS<inf>2</inf>-biocarbon heterostructure for high-performance potassium ion storage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,"Biocompatibility, bioactivity, porosity, and sealer/dentin interface of bioceramic ready-to-use sealers using a dentin-tube model",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Improving replicability in single-cell RNA-Seq cell type discovery with Dune,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Advances and prospects in microbial production of biotin,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,cytoviewer: an R/Bioconductor package for interactive visualization and exploration of highly multiplexed imaging data,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,The effect of bioC gene on ultraviolet radiation and oxidative resistance of Bacillus thuringiensis (Bacillales: Bacillaceae),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Sustainable biocomposites from pyrolyzed lignin and recycled nylon 6 with enhanced flame retardant behavior: Studies on manufacturing and quality performance evaluation,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,A facile dual isolation and protection strategy for preparation of PtFe intermetallic compound in biomass-derived carbon with high activity and durability for pH-universal bifunctional electrocatalysts,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Electrochemical Enrichment of Biocharcoal Modified on Carbon Electrodes for the Detection of Nitrite and Paraxon Ethyl Pesticide,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Preparation of Pt<sup>(II/IV)</sup>Cl<inf>x</inf>/BiOHC<inf>2</inf>O<inf>4</inf>/Bi<inf>2</inf>O<inf>2</inf>CO<inf>3</inf> composite microrods with enhanced photocatalytic performance for levofloxacin degradation in water,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Regional analysis to delineate intrasample heterogeneity with RegionalST,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Mapping protein–RNA binding in plants with individual-nucleotide-resolution UV cross-linking and immunoprecipitation (plant iCLIP2),2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,The biotin synthesis pathway in Mycobacteria tuberculosis is a new target for the development of anti-tuberculosis drugs,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"Evaluation of Antimicrobial Properties, Cell Viability, and Metalloproteinase Activity of Bioceramic Endodontic Materials Used in Vital Pulp Therapy",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,"Breaking the cycle: Effect of a multi-agency maternity service redesign on reducing the over-representation of Aboriginal and Torres Strait Islander newborns in out-of-home care: A prospective, non-randomised, intervention study in urban Australia",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,epidecodeR: a functional exploration tool for epigenetic and epitranscriptomic regulation,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Physicochemical feature enhancement of bioethanol through the fermentative parameter optimization,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,"Dataset of clinical cases, images, image labels and captions from open access case reports from PubMed Central (1990–2023)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Erratum: Probabilistic cell/domain-type assignment of spatial transcriptomics data with SpatialAnno (Nucleic Acids Research (2023) 51:22 (e115) DOI: 10.1093/nar/gkad1023),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Effects of soil physical ameliorants on the growth and root morphology of Prunus yedoensis and Ginkgo biloba seedlings in compacted soils,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Molecular Docking of Phytomolecules of Grain Amaranth (Amaranthus hypochondriacus) with AKR1C3 Protein Involved in Prostate Cancer in Human Beings,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Antibiofilm Properties and Demineralization Suppression in Early Enamel Lesions Using Dental Coating Materials,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Computational Pipeline for Analysis of Biomedical Networks with BioNAR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Outcomes of inferior oblique myectomy versus recession combined with lateral rectus recession in V-pattern exotropias,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Relating mutational signature exposures to clinical data in cancers via signeR 2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Rescuing biologically relevant consensus regions across replicated samples,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Matrix Stiffness Activating YAP/TEAD1-Cyclin B1 in Nucleus Pulposus Cells Promotes Intervertebral Disc Degeneration,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,"Metallic-like boron-modified bio-carbon electrodes for simultaneous electroanalysis for Cd<sup>2+</sup>, Pb<sup>2+</sup> and Cu<sup>2+</sup>: Theoretical insight into the role of C<inf>x</inf>BO<inf>y</inf>(H)",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,High performance polyphenylene sulfide biocomposites with lightweight and sustainable hybrid fillers: biocarbon and recycled carbon fibers,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Hydraulic calcium silicate-based root canal sealers mitigate proinflammatory cytokine synthesis and promote osteogenesis in vitro,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Development of Novel Balloon-Integrated Optical Catheter for Endoscopic and Circumferential Laser Application,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Electron delocalization of robust high-nuclear bismuth-oxo clusters for promoted CO<inf>2</inf> electroreduction,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Biotinylated caffeic acid covalent binding with myofibrillar proteins in alkaline conditions: Identification of protein-phenol adducts and alterations in protein properties,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,"Biocompatibility, bioactive potential, porosity, and interface analysis calcium silicate repair cements in a dentin tube model",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Overcoming the impacts of two-step batch effect correction on gene expression estimation and inference,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Valorization of Pyrolyzed Biomass Residues for the Transformation of Waste Cooking Oil into Green Diesel,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Nitrogen-doped biochar-supported metal catalysts: High efficiency in both catalytic transfer hydrogenation of furfural and electrocatalytic oxygen reactions,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Birthing on country service compared to standard care for First Nations Australians: a cost-effectiveness analysis from a health system perspective,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Adsorption behavior of molybdenum onto K-doped γ-Al<inf>2</inf>O<inf>3</inf>and iron clay nanocomposite,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Deciphering biochar compost co-application impact on microbial communities mediating carbon and nitrogen transformation across different stages of corn development,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Quality and quantity of humic-like and fulvic-like acids entrapped in biochars – The effect of various forestry feedstock and pyrolysis temperature of biochars,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,SVM-DO: identification of tumor-discriminating mRNA signatures via support vector machines supported by Disease Ontology,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Different culture media and purification methods unveil the core proteome of Propionibacterium freudenreichii-derived extracellular vesicles,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Evaluation of the apical sealing of an eggshell hydroxyapatite-based sealer,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Katdetectr: an R/bioconductor package utilizing unsupervised changepoint analysis for robust kataegis detection,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Molecular Docking Studies for Evaluation of Amaranth Grain Squalene for Treatment of Melanoma Skin Cancer in Human Beings,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Epimutation detection in the clinical context: guidelines and a use case from a new Bioconductor package,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,EasyCellType: marker-based cell-type annotation by automatically querying multiple databases,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Evaluation of Using Biochar and Compost on Soil and Olive Tree Water Status,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,CHARACTERISTICS OF BIOCHAR PRODUCED FROM CELLULOSE FOR CAPTURE OF ATMOSPHERIC CO<inf>2</inf>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Research on the Gasification Characteristic of Cokes of BIOC-HPC Extracted from the Mixture of Low-Rank Coal and Biomass,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,"Corrigendum:Construction and validation of a robust prognostic model based on immune features in sepsis (Frontiers in Immunology, (2022), 13, (994295), 10.3389/fimmu.2022.994295)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Evaluation of pH and calcium ions release of two tricalcium silicate-based sealers through roots of primary teeth,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,The opportunistic pathogen Pseudomonas aeruginosa exploits bacterial biotin synthesis pathway to benefit its infectivity,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,scShapes: a statistical framework for identifying distribution shapes in single-cell RNA-sequencing data,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Cogito: automated and generic comparison of annotated genomic intervals,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,GenomicDistributions: fast analysis of genomic intervals with Bioconductor,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,FindIT2: an R/Bioconductor package to identify influential transcription factor and targets based on multi-omics data,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Magnetic Fe<inf>2</inf>O<inf>3</inf>/biochar composite prepared in a molten salt medium for antibiotic removal in water,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,"A novel efficient electrocatalyst for oxygen reduction and oxygen evolution reaction in Li-O<inf>2</inf> batteries: Co/CoSe embedded N, Se co-doped carbon",39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,A reproducible experimental survey on biomedical sentence similarity: A string-based method sets the state of the art,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Ezetimibe Prevents IL-1β-induced Inflammatory Reaction in Mouse Chondrocytes via Modulating NF-κB and Nrf2/HO-1 Signaling Crosstalk,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,The structural characteristics and gasification performance of cokes of modified coal extracted from the mixture of low-rank coal and biomass,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Detecting and quantifying antibody reactivity in PhIP-Seq data with BEER,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Immediate and Long-Term Radiopacity and Surface Morphology of Hydraulic Calcium Silicate-Based Materials,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Identification of cell-type-specific spatially variable genes accounting for excess zeros,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,SubCellBarCode: integrated workflow for robust spatial proteomics by mass spectrometry,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Biologically inspired intraoral camera for multifunctional dental imaging,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,"Three enigmatic BioH isoenzymes are programmed in the early stage of mycobacterial biotin synthesis, an attractive anti-TB drug target",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,"Subclinical endometritis differentially affects the transcriptomic profiles of endometrial glandular, luminal, and stromal cells of postpartum dairy cows",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Guitar2: An improved version of the Guitar for sketching the transcriptomic view of RNA-related biological features,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Investigating the adsorption behavior of functional biochar-based porous composite for efficiently removing Cu(ii) in aqueous solution,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,COVID-19 Biomarkers Recognition &amp; Classification Using Intelligent Systems,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Silicon Nitride as a Biomedical Material: An Overview,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,spicyR: spatial analysis of in situ cytometry data in R,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Multi-level Feature Attention Network for medical image segmentation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Pyramid boundary attention network for breast lesion segmentation in ultrasound images,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,MAR-GAN: Multi attention residual generative adversarial network for tumor segmentation in breast ultrasounds,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,Selective and multi-scale fusion Mamba for medical image segmentation,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,DS&amp;STM-Net: A novel hybrid network of feature mutual fusion for medical image segmentation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,CWC-MP-MC Image-based breast tumor classification using an optimized Vision Transformer (ViT),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,LD-BSAM: Combined Latent Diffusion with Bounding SAM for HIFU Target Region Segmentation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Segment anything model for few-shot medical image segmentation with domain tuning,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,"A multi-scale, multi-task fusion UNet model for accurate breast tumor segmentation",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Domesticating SAM for Breast Ultrasound Image Segmentation via Spatial-Frequency Fusion and Uncertainty Correction,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Swin transformer-based fork architecture for automated breast tumor classification,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,Graph Neural Network Enhanced Dual-Branch Network for lesion segmentation in ultrasound images,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,DPNet: a dual-attention patching network for breast tumor segmentation in an ultrasound image,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,"Role of inter- and extra-lesion tissue, transfer learning, and fine-tuning in the robust classification of breast lesions",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Attention based UNet model for breast cancer segmentation using BUSI dataset,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Attention-enriched deeper UNet (ADU-NET) for disease diagnosis in breast ultrasound and retina fundus images,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,CascadeMedSeg: integrating pyramid vision transformer with multi-scale fusion for precise medical image segmentation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Revolutionizing breast ultrasound diagnostics with EfficientNet-B7 and Explainable AI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Unified semantic model for medical image segmentation,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Spatial and geometric learning for classification of breast tumors from multi-center ultrasound images: a hybrid learning approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,A neural network with a human learning paradigm for breast fibroadenoma segmentation in sonography,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,The role of social media marketing and marketing management promoting and developing brand sustainability strategy,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,VMC-UNet: A Vision Mamba-CNN U-Net for Tumor Segmentation in Breast Ultrasound Image,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,ACL-DUNet: A tumor segmentation method based on multiple attention and densely connected breast ultrasound images,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,US-Net: U-shaped network with Convolutional Attention Mechanism for ultrasound medical images,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,SECA-Net: Squeezed-and-excitated contextual attention network for medical image segmentation,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,The Effect Of Social Media On The Travel Decision-Making Process For Glamping Businesses,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,Automated Classification and Segmentation and Feature Extraction from Breast Imaging Data,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,An improved medical image segmentation framework with Channel-Height-Width-Spatial attention module,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,Innovative Marketing Services in Business Practice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Medical Image Segmentation Method with Integrated Self-attention,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,A Multi-Organ Segmentation Network Based on Densely Connected RL-Unet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Early Breast Cancer Detection Using Artificial Intelligence Techniques Based on Advanced Image Processing Tools,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,STU<sup>3</sup>Net: An Improved U-Net With Swin Transformer Fusion for Thyroid Nodule Segmentation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,MACCoM: A multiple attention and convolutional cross-mixer framework for detailed 2D biomedical image segmentation,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Segmentation-based BI-RADS ensemble classification of breast tumours in ultrasound images,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,RTNet: a residual t-shaped network for medical image segmentation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,A deep learning-based method for the detection and segmentation of breast masses in ultrasound images,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,An Interpretable Breast Ultrasound Image Classification Algorithm Based on Convolutional Neural Network and Transformer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,Attention based multi-scale nested network for biomedical image segmentation,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,FreqSNet: a multiaxial integration of frequency and spatial domains for medical image segmentation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,ESKNet: An enhanced adaptive selection kernel convolution for ultrasound breast tumors segmentation,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,Manoeuvring through the pandemic while maintaining family unity,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Multimodal breast cancer hybrid explainable computer-aided diagnosis using medical mammograms and ultrasound Images,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,Infusing Weighted Average Ensemble Diversity for Advanced Breast Cancer Detection,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,A unified 2D medical image segmentation network (SegmentNet) through distance-awareness and local feature extraction,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
